umap_1;umap_2;label
8.816034;-5.798929;Eosinophil
7.1517076;-4.9881516;Eosinophil
7.6862454;-3.6968668;Eosinophil
7.1009507;-4.517178;Eosinophil
8.017967;-6.1570163;Eosinophil
6.938804;-3.978434;Eosinophil
7.705695;-3.9823308;Eosinophil
8.071946;-3.9837804;Eosinophil
8.1906805;-6.027172;Eosinophil
8.754125;-5.722906;Eosinophil
8.603905;-5.3004975;Eosinophil
8.007606;-5.1098228;Eosinophil
7.016449;-4.0022116;Eosinophil
8.818173;-7.21357;Eosinophil
7.768644;-5.3976674;Eosinophil
6.9000025;-4.5459337;Eosinophil
8.692889;-4.8542995;Eosinophil
8.591317;-5.4916906;Eosinophil
8.149275;-5.146959;Eosinophil
5.753139;-4.5141125;Eosinophil
8.818927;-4.7478414;Eosinophil
8.308807;-5.7939672;Eosinophil
7.454792;-5.8985496;Eosinophil
8.457357;-5.9181824;Eosinophil
7.0973563;-4.3588305;Eosinophil
7.4856467;-3.8912532;Eosinophil
7.0280848;-4.7938;Eosinophil
8.8441305;-5.9149356;Eosinophil
7.885155;-3.6335382;Eosinophil
7.7517514;-3.3448362;Eosinophil
7.5729876;-3.3808806;Eosinophil
8.1124115;-3.678361;Eosinophil
7.7343254;-5.494237;Eosinophil
7.2810235;-5.460873;Eosinophil
7.557823;-3.1886387;Eosinophil
7.9676337;-6.3946266;Eosinophil
8.107734;-6.193243;Eosinophil
7.3837485;-4.3147974;Eosinophil
8.087391;-5.224609;Eosinophil
7.9980354;-4.5064917;Eosinophil
8.745549;-6.3839064;Eosinophil
7.507474;-3.2958713;Eosinophil
8.814723;-4.9530745;Eosinophil
8.370318;-4.6524363;Eosinophil
8.634882;-4.3983836;Eosinophil
8.761781;-5.030311;Eosinophil
7.964013;-4.89695;Eosinophil
6.791394;-4.002379;Eosinophil
8.100667;-3.7059953;Eosinophil
8.7128;-5.5528092;Eosinophil
7.6908245;-3.5428545;Eosinophil
7.355997;-3.2124362;Eosinophil
8.29628;-5.7376027;Eosinophil
7.091222;-3.4281852;Eosinophil
8.023816;-3.9472177;Eosinophil
7.726799;-3.09098;Eosinophil
7.2290645;-4.2783146;Eosinophil
7.594489;-4.3932157;Eosinophil
7.7354746;-5.7325306;Eosinophil
7.682185;-5.2860537;Eosinophil
8.3779745;-5.27489;Eosinophil
7.719239;-5.954525;Eosinophil
8.430923;-4.4720597;Eosinophil
8.711194;-4.905647;Eosinophil
7.4204736;-4.139216;Eosinophil
7.648008;-3.6094112;Eosinophil
8.813115;-6.083142;Eosinophil
7.547317;-5.205601;Eosinophil
8.6753;-6.2261686;Eosinophil
7.944133;-5.290938;Eosinophil
8.756295;-6.40864;Eosinophil
8.012535;-6.2014184;Eosinophil
7.314643;-3.3404927;Eosinophil
8.216231;-3.5773947;Eosinophil
8.434898;-5.6370783;Eosinophil
7.0747385;-5.4853253;Eosinophil
8.723746;-6.922901;Eosinophil
7.496069;-4.921535;Eosinophil
7.6317096;-5.0858145;Eosinophil
7.923803;-3.57987;Eosinophil
7.1213884;-3.6002996;Eosinophil
7.456368;-4.8153043;Eosinophil
5.809973;-4.524458;Eosinophil
7.107606;-4.386672;Eosinophil
7.39871;-5.7514687;Eosinophil
6.792679;-4.4651027;Eosinophil
7.778511;-3.962564;Eosinophil
7.5076523;-3.7713575;Eosinophil
8.299243;-5.6018596;Eosinophil
8.951209;-5.2558913;Eosinophil
7.8920794;-4.660772;Eosinophil
7.7953563;-3.4392304;Eosinophil
8.300152;-5.2093153;Eosinophil
8.817803;-5.318798;Eosinophil
7.191451;-3.3990674;Eosinophil
7.3531456;-3.4776013;Eosinophil
7.9771957;-3.5849197;Eosinophil
5.778289;-4.5374618;Eosinophil
8.8382435;-6.0000677;Eosinophil
8.154623;-3.8100147;Eosinophil
8.2691345;-4.3294983;Eosinophil
8.77852;-6.395632;Eosinophil
8.445979;-4.1825776;Eosinophil
7.2573915;-3.2157583;Eosinophil
8.822755;-7.263803;Eosinophil
7.4639745;-4.656773;Eosinophil
7.5978403;-3.8793576;Eosinophil
8.498115;-5.4774857;Eosinophil
7.4706626;-4.553046;Eosinophil
7.874182;-5.4917893;Eosinophil
7.940245;-5.830681;Eosinophil
7.793896;-5.501969;Eosinophil
8.157576;-5.3973637;Eosinophil
8.47614;-6.033104;Eosinophil
8.635413;-4.5988812;Eosinophil
8.376274;-6.353118;Eosinophil
7.1554837;-3.320412;Eosinophil
8.642105;-4.8156786;Eosinophil
7.607669;-5.233426;Eosinophil
-2.274232;18.472296;Eosinophil
7.001064;-4.865717;Eosinophil
8.782001;-4.914607;Eosinophil
8.833287;-6.0156116;Eosinophil
6.7908187;-3.983561;Eosinophil
8.15299;-5.370592;Eosinophil
7.5429974;-3.1720386;Eosinophil
8.039359;-3.924555;Eosinophil
7.7473083;-3.99399;Eosinophil
7.9023943;-3.5187514;Eosinophil
8.626044;-5.8393316;Eosinophil
8.5995;-5.940191;Eosinophil
6.918044;-4.5316153;Eosinophil
8.226747;-4.3383684;Eosinophil
7.7904987;-4.6083016;Eosinophil
7.6256022;-5.4700513;Eosinophil
8.640727;-5.299273;Eosinophil
7.6622324;-4.0977244;Eosinophil
7.431828;-4.2201552;Eosinophil
8.881172;-4.62679;Eosinophil
8.644017;-4.4793315;Eosinophil
8.447106;-5.035904;Eosinophil
7.8645387;-5.6037993;Eosinophil
8.028502;-5.3067565;Eosinophil
8.065206;-4.0056324;Eosinophil
7.310506;-5.597004;Eosinophil
8.839047;-4.779137;Eosinophil
7.622786;-4.860864;Eosinophil
8.84422;-4.8993583;Eosinophil
8.109473;-5.551245;Eosinophil
8.3233595;-5.033498;Eosinophil
8.128861;-5.5539956;Eosinophil
7.622743;-4.404531;Eosinophil
7.971581;-4.6838365;Eosinophil
8.857765;-5.1377254;Eosinophil
8.73103;-5.4468575;Eosinophil
7.3832555;-4.763552;Eosinophil
-2.2377934;18.403221;Eosinophil
7.2119;-5.2179785;Eosinophil
7.8096266;-4.438861;Eosinophil
7.8545194;-4.6638865;Eosinophil
8.756445;-5.196911;Eosinophil
8.798098;-4.8876534;Eosinophil
8.408483;-5.720509;Eosinophil
8.633299;-5.312878;Eosinophil
8.102659;-4.7478013;Eosinophil
7.8508277;-5.7559137;Eosinophil
7.376271;-5.4385257;Eosinophil
8.039663;-4.318272;Eosinophil
8.045143;-5.340111;Eosinophil
8.175775;-4.2173333;Eosinophil
7.6331177;-4.0828967;Eosinophil
5.209096;9.428947;Eosinophil
7.230199;-5.023349;Eosinophil
8.457351;-4.417103;Eosinophil
8.656893;-6.305359;Eosinophil
8.275738;-4.0692587;Eosinophil
7.71964;-3.7322903;Eosinophil
8.653638;-5.9821725;Eosinophil
7.9174247;-5.8062797;Eosinophil
8.193653;-4.572531;Eosinophil
7.3379207;-4.5243397;Eosinophil
8.783541;-4.9097;Eosinophil
7.534252;-3.627638;Eosinophil
8.778533;-7.1944304;Eosinophil
7.3959384;-4.6400805;Eosinophil
7.3098526;-3.5672963;Eosinophil
8.426777;-5.4603972;Eosinophil
8.757689;-4.715175;Eosinophil
7.369953;-3.2048311;Eosinophil
7.511433;-4.4118114;Eosinophil
8.257331;-5.5433903;Eosinophil
8.813605;-4.950014;Eosinophil
7.618856;-3.7157693;Eosinophil
8.631868;-4.4516354;Eosinophil
7.893664;-4.4757643;Eosinophil
7.916193;-4.7275705;Eosinophil
7.6442847;-3.1516895;Eosinophil
8.018669;-6.2205215;Eosinophil
8.159887;-4.998293;Eosinophil
8.28862;-4.6564164;Eosinophil
8.85744;-5.277522;Eosinophil
8.743173;-4.7122865;Eosinophil
8.04551;-5.0354757;Eosinophil
8.135279;-4.733265;Eosinophil
7.347319;-5.5892234;Eosinophil
7.8802705;-3.7147412;Eosinophil
-5.487893;3.561957;Eosinophil
8.969122;-5.6796346;Eosinophil
7.8103476;-3.156218;Eosinophil
7.125247;-4.3029284;Eosinophil
7.315697;-3.2719836;Eosinophil
8.263169;-4.4916277;Eosinophil
8.26625;-4.246962;Eosinophil
8.806131;-7.240457;Eosinophil
8.094509;-5.9361353;Eosinophil
7.934793;-4.431393;Eosinophil
7.6335673;-3.120957;Eosinophil
8.189653;-5.352178;Eosinophil
7.615317;-4.3057656;Eosinophil
5.9314957;-4.5126143;Eosinophil
7.588722;-4.9775386;Eosinophil
8.143987;-4.302673;Eosinophil
7.4666305;-5.3188124;Eosinophil
6.90722;-3.8897097;Eosinophil
8.15089;-4.1799417;Eosinophil
8.35288;-5.5952053;Eosinophil
8.795715;-5.9755144;Eosinophil
8.476767;-4.8397985;Eosinophil
7.2273507;-3.885267;Eosinophil
7.1767907;-4.3761606;Eosinophil
7.6723022;-4.560812;Eosinophil
7.888261;-4.318071;Eosinophil
7.040695;-4.641162;Eosinophil
8.658999;-5.2960477;Eosinophil
8.255531;-5.8252816;Eosinophil
8.551656;-5.7046924;Eosinophil
8.785121;-7.209718;Eosinophil
8.412604;-4.4691424;Eosinophil
8.792423;-7.2104545;Eosinophil
8.67672;-5.655915;Eosinophil
7.4860873;-3.3065543;Eosinophil
7.257135;-4.537542;Eosinophil
7.888861;-3.5199485;Eosinophil
7.2507505;-3.847655;Eosinophil
8.5339985;-4.4119015;Eosinophil
7.075909;-4.984093;Eosinophil
7.5883913;-4.0356083;Eosinophil
8.810685;-5.0068927;Eosinophil
8.298339;-4.6879916;Eosinophil
7.988106;-4.3573375;Eosinophil
7.359288;-4.589677;Eosinophil
7.436511;-3.7659075;Eosinophil
5.748712;-4.539127;Eosinophil
7.8479786;-3.7983925;Eosinophil
7.618077;-4.326283;Eosinophil
7.265548;-4.8707643;Eosinophil
8.113401;-4.4927983;Eosinophil
7.093714;-5.5707235;Eosinophil
8.643802;-4.5546865;Eosinophil
7.429087;-4.2361608;Eosinophil
7.772841;-3.3114176;Eosinophil
7.826685;-3.3911164;Eosinophil
8.571072;-5.965126;Eosinophil
8.628036;-5.7682366;Eosinophil
8.065477;-4.370958;Eosinophil
8.539327;-4.479793;Eosinophil
6.7863703;-4.1654644;Eosinophil
8.292247;-6.2874007;Eosinophil
7.0971766;-4.407113;Eosinophil
8.057381;-4.6602216;Eosinophil
7.043919;-4.572454;Eosinophil
7.4357533;-5.004471;Eosinophil
8.202493;-4.358983;Eosinophil
7.561145;-3.212944;Eosinophil
7.2714634;-4.524395;Eosinophil
7.2595186;-4.5475016;Eosinophil
8.777201;-6.067434;Eosinophil
7.0234547;-4.695641;Eosinophil
7.6266236;-5.4586425;Eosinophil
7.2806005;-4.2775054;Eosinophil
8.764756;-7.2374988;Eosinophil
7.9114456;-4.788363;Eosinophil
7.9094687;-4.3836336;Eosinophil
8.116522;-4.9934688;Eosinophil
8.015383;-5.6178346;Eosinophil
7.4046397;-4.62871;Eosinophil
7.055784;-4.3182235;Eosinophil
7.885523;-4.216633;Eosinophil
7.3886395;-3.2498634;Eosinophil
7.4746056;-5.180119;Eosinophil
9.013374;-5.6297736;Eosinophil
8.669097;-4.7541394;Eosinophil
7.3708305;-4.594816;Eosinophil
5.931039;-4.511302;Eosinophil
8.040384;-6.2498155;Eosinophil
8.677411;-6.126972;Eosinophil
7.792399;-4.544199;Eosinophil
7.0825872;-4.196088;Eosinophil
8.197054;-5.101149;Eosinophil
7.516836;-3.7501564;Eosinophil
8.073465;-5.5176897;Eosinophil
7.902949;-4.185402;Eosinophil
8.946017;-5.3514776;Eosinophil
8.554281;-4.166829;Eosinophil
7.6572757;-3.1010342;Eosinophil
7.667051;-4.5568237;Eosinophil
7.4566083;-5.775766;Eosinophil
7.804838;-5.0213075;Eosinophil
8.112263;-5.354519;Eosinophil
7.1022334;-4.9264684;Eosinophil
7.2141366;-3.9664664;Eosinophil
7.77753;-5.3682685;Eosinophil
7.3996143;-4.9143906;Eosinophil
7.801565;-5.6115265;Eosinophil
5.7371316;-4.522482;Eosinophil
-2.2260783;18.467533;Eosinophil
7.672043;-4.805441;Eosinophil
7.896574;-4.16406;Eosinophil
8.619624;-6.084722;Eosinophil
7.5604;-3.8800836;Eosinophil
7.245993;-4.1131387;Eosinophil
8.762943;-5.3410525;Eosinophil
7.8816214;-4.325172;Eosinophil
8.389673;-4.1476474;Eosinophil
8.401018;-4.503289;Eosinophil
7.927698;-4.8250523;Eosinophil
8.068335;-6.1650267;Eosinophil
7.413948;-5.4163284;Eosinophil
7.9845686;-6.3602295;Eosinophil
7.437125;-3.9485917;Eosinophil
8.575854;-5.857078;Eosinophil
8.683705;-5.355756;Eosinophil
7.3678823;-3.197884;Eosinophil
8.363609;-5.2669573;Eosinophil
8.071376;-4.7759104;Eosinophil
7.688607;-4.8651805;Eosinophil
8.773736;-7.1434216;Eosinophil
8.673039;-6.043907;Eosinophil
7.7822175;-5.6656184;Eosinophil
5.777666;-4.529653;Eosinophil
7.415055;-5.535003;Eosinophil
8.428287;-6.2123876;Eosinophil
7.773708;-5.566643;Eosinophil
8.5696335;-6.0906878;Eosinophil
8.420969;-5.648382;Eosinophil
7.50506;-5.0360126;Eosinophil
8.643753;-5.0011554;Eosinophil
7.960429;-5.1897354;Eosinophil
8.620632;-6.1534753;Eosinophil
7.320899;-4.124952;Eosinophil
8.7010975;-3.907815;Eosinophil
8.433204;-5.0700655;Eosinophil
7.800638;-4.152627;Eosinophil
8.179134;-4.331231;Eosinophil
6.9453106;-5.0668507;Eosinophil
8.194919;-6.2876697;Eosinophil
7.546976;-3.6238327;Eosinophil
8.168688;-4.944565;Eosinophil
7.9811683;-4.906251;Eosinophil
7.961143;-5.300517;Eosinophil
8.491609;-5.8044734;Eosinophil
6.8236694;-4.1285696;Eosinophil
7.2192802;-4.3103356;Eosinophil
7.6868973;-3.0971518;Eosinophil
8.069039;-3.9746897;Eosinophil
8.648604;-6.085295;Eosinophil
8.665898;-5.501466;Eosinophil
7.4854507;-3.686524;Eosinophil
8.18574;-6.3332777;Eosinophil
7.8325787;-6.0048447;Eosinophil
7.392783;-4.2436576;Eosinophil
7.200985;-5.136424;Eosinophil
7.375526;-5.721756;Eosinophil
6.963707;-4.775732;Eosinophil
6.979855;-4.722414;Eosinophil
7.7337604;-3.3862183;Eosinophil
8.784785;-4.802246;Eosinophil
8.2570095;-5.040718;Eosinophil
8.2012615;-4.6688814;Eosinophil
7.895756;-5.622525;Eosinophil
8.57408;-5.33869;Eosinophil
6.8126407;-4.0118437;Eosinophil
8.448663;-4.2082286;Eosinophil
7.3858147;-3.7902293;Eosinophil
8.135588;-5.4937425;Eosinophil
8.187006;-5.247196;Eosinophil
7.7260633;-3.6935642;Eosinophil
7.9623895;-6.302343;Eosinophil
7.166825;-4.8358393;Eosinophil
8.3725;-4.3000755;Eosinophil
8.739447;-4.714793;Eosinophil
8.831747;-5.8273106;Eosinophil
6.982849;-5.119821;Eosinophil
7.680007;-5.0121145;Eosinophil
7.5674896;-3.3391335;Eosinophil
7.135775;-5.557406;Eosinophil
7.5711985;-5.908488;Eosinophil
7.3517566;-3.188945;Eosinophil
8.237897;-4.373071;Eosinophil
7.107613;-5.1539583;Eosinophil
7.8408775;-4.44714;Eosinophil
7.121179;-3.865395;Eosinophil
8.817474;-7.250974;Eosinophil
8.037715;-3.433743;Eosinophil
8.514939;-4.2512503;Eosinophil
7.9052057;-5.1901703;Eosinophil
8.655313;-5.70002;Eosinophil
8.144958;-4.905656;Eosinophil
7.8392277;-3.3397136;Eosinophil
7.3705173;-4.6181645;Eosinophil
7.619528;-4.524851;Eosinophil
7.4701686;-4.1786914;Eosinophil
6.058849;8.385219;Eosinophil
8.8743925;-5.9075007;Eosinophil
7.8376455;-5.312496;Eosinophil
7.745919;-4.739137;Eosinophil
7.2876983;-4.651164;Eosinophil
6.7369657;8.94629;Eosinophil
8.791057;-5.628457;Eosinophil
7.146259;-4.701659;Eosinophil
7.0538282;-4.8679495;Eosinophil
6.906138;-4.945837;Eosinophil
7.1051064;-4.623974;Eosinophil
7.7703543;-3.1317158;Eosinophil
7.488052;-5.755575;Eosinophil
7.218323;-4.6624193;Eosinophil
8.201779;-5.0691867;Eosinophil
7.744521;-4.7728148;Eosinophil
8.73054;-5.101073;Eosinophil
8.452185;-6.1184654;Eosinophil
7.1652107;-3.8178356;Eosinophil
7.901921;-3.4330146;Eosinophil
7.5459003;-5.3337135;Eosinophil
8.610538;-4.7137733;Eosinophil
7.6430974;-4.7885895;Eosinophil
7.6594143;-3.1972687;Eosinophil
7.6347036;-4.453162;Eosinophil
8.008101;-5.1470466;Eosinophil
6.9968705;-3.6936727;Eosinophil
7.397326;-3.5993695;Eosinophil
7.4447193;-4.401796;Eosinophil
7.5799203;-3.5414526;Eosinophil
7.037226;-5.1951494;Eosinophil
8.072829;-4.8159566;Eosinophil
8.649054;-5.84718;Eosinophil
7.249308;-3.7116497;Eosinophil
8.830148;-6.017445;Eosinophil
7.42858;-3.2428348;Eosinophil
8.773651;-5.5439177;Eosinophil
7.4846597;-3.8345194;Eosinophil
8.870868;-5.7592516;Eosinophil
7.00286;-5.1027265;Eosinophil
7.837896;-5.314848;Eosinophil
8.129595;-5.535778;Eosinophil
8.798591;-5.6687393;Eosinophil
7.961708;-4.264722;Eosinophil
-2.0472238;18.349426;Eosinophil
7.948837;-3.4159966;Eosinophil
6.883763;-4.5344396;Eosinophil
8.736017;-4.3388743;Eosinophil
6.762775;-4.0443616;Eosinophil
8.839279;-6.0221825;Eosinophil
8.835146;-7.303156;Eosinophil
6.9216714;-5.118402;Eosinophil
7.526393;-4.267882;Eosinophil
7.8597345;-4.435104;Eosinophil
6.9441037;-3.8294048;Eosinophil
8.240758;-3.457983;Eosinophil
8.826665;-5.8661485;Eosinophil
7.504337;-5.8354306;Eosinophil
7.0910807;-5.3025303;Eosinophil
8.030688;-5.318615;Eosinophil
8.139102;-4.5616164;Eosinophil
8.554509;-6.2711263;Eosinophil
7.411014;-5.5445433;Eosinophil
7.040827;-5.0776677;Eosinophil
7.084596;-5.0640903;Eosinophil
7.614441;-3.2722187;Eosinophil
7.4490237;-3.1664336;Eosinophil
8.027981;-3.976361;Eosinophil
8.432869;-5.2208495;Eosinophil
7.2507377;-4.1174417;Eosinophil
6.993408;-3.704725;Eosinophil
6.943424;-4.832362;Eosinophil
8.268429;-5.8614545;Eosinophil
8.282562;-4.0481224;Eosinophil
7.449463;-4.2765017;Eosinophil
8.708324;-7.0794864;Eosinophil
-2.2055042;18.478464;Eosinophil
8.131097;-4.840212;Eosinophil
8.486895;-4.842198;Eosinophil
8.465053;-4.9215803;Eosinophil
8.778066;-7.257986;Eosinophil
7.8488746;-6.2375574;Eosinophil
8.606299;-6.2324533;Eosinophil
5.783732;-4.544996;Eosinophil
7.2582417;-4.9832764;Eosinophil
8.790337;-7.1798234;Eosinophil
7.3369703;-3.5367727;Eosinophil
8.162929;-4.851561;Eosinophil
7.6376925;-5.23263;Eosinophil
8.183895;-4.3826566;Eosinophil
8.6405735;-4.5372787;Eosinophil
8.021893;-4.702516;Eosinophil
7.771757;-4.088474;Eosinophil
7.5525246;-4.4896765;Eosinophil
8.133241;-4.955509;Eosinophil
7.4796658;-5.667856;Eosinophil
6.8190336;-4.680366;Eosinophil
8.684502;-6.135163;Eosinophil
7.2790146;-4.878887;Eosinophil
7.447807;-4.698715;Eosinophil
8.806289;-5.343628;Eosinophil
7.651774;-3.7052615;Eosinophil
7.5101876;-4.500765;Eosinophil
8.713325;-5.6894174;Eosinophil
7.906526;-5.20863;Eosinophil
8.807231;-7.2234845;Eosinophil
7.629454;-5.0119143;Eosinophil
6.8418756;-4.4717646;Eosinophil
7.902808;-4.294217;Eosinophil
7.5520144;-5.1411366;Eosinophil
7.4499717;-4.588026;Eosinophil
8.838755;-7.2834654;Eosinophil
8.028909;-4.7390924;Eosinophil
7.7874417;-6.1171412;Eosinophil
6.842331;-4.691136;Eosinophil
7.640448;-5.1294866;Eosinophil
8.522231;-4.971968;Eosinophil
7.0642676;-5.5448503;Eosinophil
8.724417;-6.36097;Eosinophil
7.4662466;-4.1822696;Eosinophil
8.271422;-5.766373;Eosinophil
7.2268085;-3.9095175;Eosinophil
7.3061757;-4.5895185;Eosinophil
7.332607;-4.4700623;Eosinophil
8.507217;-6.1796923;Eosinophil
8.665388;-4.855356;Eosinophil
7.803755;-3.4125354;Eosinophil
8.405298;-4.141936;Eosinophil
8.334374;-5.169814;Eosinophil
8.649122;-6.10736;Eosinophil
-2.2774658;18.476961;Eosinophil
7.7142496;-4.256719;Eosinophil
7.062435;-4.7239165;Eosinophil
8.441673;-5.4350443;Eosinophil
7.791502;-4.3000026;Eosinophil
8.753719;-5.1604786;Eosinophil
7.0425076;-3.644799;Eosinophil
7.927239;-4.232581;Eosinophil
8.346727;-4.285267;Eosinophil
7.564136;-4.0717397;Eosinophil
7.2129593;-5.0220656;Eosinophil
8.602314;-4.6522007;Eosinophil
7.46553;-5.7895365;Eosinophil
7.6360674;-3.784302;Eosinophil
8.333422;-4.143366;Eosinophil
8.402956;-5.736285;Eosinophil
7.5253773;-5.3815465;Eosinophil
8.450752;-4.3155184;Eosinophil
8.538081;-4.6827235;Eosinophil
8.125668;-3.629812;Eosinophil
6.9992075;-4.4813714;Eosinophil
7.913151;-4.287512;Eosinophil
8.325286;-4.452003;Eosinophil
7.5931354;-5.7834983;Eosinophil
8.111766;-5.362662;Eosinophil
6.982377;-4.6714487;Eosinophil
8.730061;-4.8915944;Eosinophil
8.920089;-4.9032373;Eosinophil
6.9673557;-3.8107088;Eosinophil
7.0596366;-3.4747105;Eosinophil
7.7568626;-4.738984;Eosinophil
7.903483;-5.4010053;Eosinophil
8.144656;-5.374218;Eosinophil
8.72222;-4.4791994;Eosinophil
7.788757;-4.6098905;Eosinophil
7.088102;-5.3191752;Eosinophil
8.214649;-4.9539657;Eosinophil
8.274626;-5.4608126;Eosinophil
8.5704565;-5.246331;Eosinophil
7.876464;-3.4264684;Eosinophil
6.7827134;-3.9573336;Eosinophil
8.418768;-3.8402326;Eosinophil
8.809811;-7.210923;Eosinophil
7.9410405;-4.5008993;Eosinophil
7.159442;-4.8625426;Eosinophil
7.2121296;-4.230351;Eosinophil
7.134799;-4.1524997;Eosinophil
8.757076;-5.3569326;Eosinophil
7.5930057;-3.6935952;Eosinophil
5.8264537;-4.515691;Eosinophil
7.3991914;-3.9303336;Eosinophil
7.1865664;-4.960341;Eosinophil
8.857522;-5.6853886;Eosinophil
7.965144;-4.144103;Eosinophil
7.409211;-4.5662155;Eosinophil
7.5058017;-4.600073;Eosinophil
7.8144984;-5.3488965;Eosinophil
6.9516907;-4.3447003;Eosinophil
6.826738;-4.202962;Eosinophil
7.8819423;-3.6047344;Eosinophil
6.9053545;-4.1215196;Eosinophil
7.3346176;-5.2568035;Eosinophil
8.796064;-4.864887;Eosinophil
7.809022;-5.7040744;Eosinophil
7.0595813;-4.158926;Eosinophil
8.772299;-6.200862;Eosinophil
8.747847;-6.012938;Eosinophil
7.0969253;-3.7734115;Eosinophil
8.699974;-5.1767387;Eosinophil
7.5472455;-5.197026;Eosinophil
8.045602;-3.914046;Eosinophil
5.9382157;-4.5121207;Eosinophil
7.278905;-3.2805943;Eosinophil
7.0109105;-4.1444025;Eosinophil
7.646518;-3.7785716;Eosinophil
8.4060545;-4.533986;Eosinophil
7.7089434;-3.8719308;Eosinophil
8.84115;-7.25894;Eosinophil
7.9433575;-3.2932992;Eosinophil
8.736752;-6.4132986;Eosinophil
8.349418;-4.84728;Eosinophil
6.987091;-3.5085232;Eosinophil
7.476994;-5.236434;Eosinophil
7.021369;-4.4655;Eosinophil
7.2075915;-3.8312278;Eosinophil
7.8607173;-3.6354442;Eosinophil
-2.533647;18.648052;Eosinophil
7.4182396;-5.838174;Eosinophil
8.716788;-7.0484605;Eosinophil
7.5300593;-3.4046166;Eosinophil
8.110083;-3.779075;Eosinophil
6.905677;-4.3995275;Eosinophil
-2.2374623;18.49428;Eosinophil
6.9059486;-4.679956;Eosinophil
6.774913;-3.928996;Eosinophil
8.007962;-4.6727815;Eosinophil
7.8469768;-6.144616;Eosinophil
5.7648063;-4.5594077;Eosinophil
6.990316;-3.6550994;Eosinophil
7.3947077;-3.8003733;Eosinophil
6.951962;-4.110761;Eosinophil
7.9764075;-4.204286;Eosinophil
7.5201697;-4.4270825;Eosinophil
7.9847937;-4.417858;Eosinophil
7.6658993;-4.0032806;Eosinophil
7.329927;-4.646324;Eosinophil
7.598969;-3.5202317;Eosinophil
8.299347;-4.9658985;Eosinophil
7.5518084;-5.472858;Eosinophil
7.1777973;-3.8552518;Eosinophil
7.313221;-5.6834035;Eosinophil
7.7052913;-4.0285563;Eosinophil
7.806182;-4.862615;Eosinophil
7.9458127;-3.4769228;Eosinophil
7.536705;-4.4136543;Eosinophil
7.801748;-5.0725656;Eosinophil
7.141264;-3.747372;Eosinophil
8.941567;-5.8100734;Eosinophil
7.4163933;-3.7070875;Eosinophil
8.068105;-5.123046;Eosinophil
7.9279184;-3.6830926;Eosinophil
7.1320906;-4.5062;Eosinophil
8.118529;-5.036979;Eosinophil
8.523832;-4.8857455;Eosinophil
8.11578;-3.943517;Eosinophil
7.741952;-3.6541564;Eosinophil
8.009583;-3.8220959;Eosinophil
7.781333;-4.3429036;Eosinophil
7.448911;-3.6937916;Eosinophil
7.177908;-4.584028;Eosinophil
8.184392;-4.669068;Eosinophil
8.152268;-5.0974965;Eosinophil
7.0142536;-3.7897205;Eosinophil
8.048589;-6.0795507;Eosinophil
8.721105;-6.2448163;Eosinophil
-2.2029626;18.468472;Eosinophil
7.033145;-3.9920845;Eosinophil
7.441195;-3.201368;Eosinophil
8.28217;-4.258539;Eosinophil
7.1744018;-4.1492653;Eosinophil
7.3472576;-5.69645;Eosinophil
8.686781;-5.22578;Eosinophil
8.041279;-5.0279016;Eosinophil
7.8207126;-5.4431458;Eosinophil
8.16589;-3.4512022;Eosinophil
6.85576;-4.610155;Eosinophil
8.121598;-5.4469595;Eosinophil
8.270948;-4.3273873;Eosinophil
8.229639;-5.32779;Eosinophil
7.7777576;-3.3636537;Eosinophil
8.584671;-5.7923517;Eosinophil
7.1264367;-5.1439767;Eosinophil
7.7553134;-3.3461854;Eosinophil
6.9903812;-4.7569594;Eosinophil
7.8263783;-6.13764;Eosinophil
8.272757;-4.4576607;Eosinophil
7.4369626;-3.3494222;Eosinophil
7.8889823;-6.08912;Eosinophil
8.659185;-4.2703342;Eosinophil
7.520134;-3.4908302;Eosinophil
8.823579;-7.2840323;Eosinophil
6.9273367;-3.8830922;Eosinophil
7.595471;-3.778258;Eosinophil
7.627357;-4.014446;Eosinophil
8.706602;-6.0988593;Eosinophil
6.8816338;-4.0169306;Eosinophil
6.749114;-4.210738;Eosinophil
7.3926888;-4.366722;Eosinophil
8.821751;-7.2061944;Eosinophil
7.9414053;-6.2720695;Eosinophil
7.5787063;-4.5091634;Eosinophil
7.504311;-3.4991255;Eosinophil
7.5797315;-3.6811683;Eosinophil
7.098702;-4.3635707;Eosinophil
8.4022255;-5.5216327;Eosinophil
7.335134;-3.7254508;Eosinophil
7.832563;-5.725669;Eosinophil
7.139397;-5.034233;Eosinophil
8.8660145;-5.3681383;Eosinophil
8.66302;-6.1966925;Eosinophil
7.8561816;-6.184163;Eosinophil
7.9549403;-5.5287657;Eosinophil
8.543669;-5.0231423;Eosinophil
7.652589;-6.1047697;Eosinophil
8.380151;-4.461887;Eosinophil
8.547853;-5.499304;Eosinophil
7.5240216;-3.3155055;Eosinophil
7.7753973;-3.6608377;Eosinophil
7.6308823;-3.3490593;Eosinophil
8.105806;-4.6670976;Eosinophil
7.917806;-6.3823986;Eosinophil
-2.3124108;18.632065;Eosinophil
7.5934696;-5.1670785;Eosinophil
7.9281325;-3.2149925;Eosinophil
7.820282;-3.4574032;Eosinophil
8.881118;-5.1693964;Eosinophil
8.55769;-4.5006924;Eosinophil
